,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Batch,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Cluster
1776,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,59,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1777,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,37,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1778,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,50,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1779,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,33,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1780,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,38,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1781,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,40,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1782,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,63,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1783,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,48,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1784,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,63,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1785,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,56,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1786,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,48,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
1787,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,50,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1788,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,1,58,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1789,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,40,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
1790,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,48,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1791,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,51,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
1792,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,45,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1793,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,22,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1794,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,60,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
1795,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,31,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1796,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,32,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1797,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,1,63,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1798,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,58,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
1799,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,53,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1800,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,52,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1801,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,43,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1802,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,43,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1803,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,46,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1804,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,36,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1805,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,45,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1806,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,49,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1807,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,28,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1808,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,56,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1809,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,39,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1810,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,27,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1811,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,55,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1812,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,52,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
1813,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,40,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1814,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,1,37,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1815,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,36,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1816,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,44,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1817,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,57,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
1818,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,59,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
1819,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,60,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3
1820,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,32,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1821,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,1,61,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1822,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,46,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1823,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,57,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1824,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,49,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1825,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,39,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1826,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,51,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1827,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,24,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1828,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,48,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
1829,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,26,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1830,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1831,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,39,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1832,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,36,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1833,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,1,53,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1834,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,30,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1835,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,43,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
1836,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,63,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1837,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,38,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1838,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,42,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1839,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,29,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1840,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,48,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
1841,11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,39,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1842,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,35,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1843,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,43,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1844,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,32,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1845,60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,1,41,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1846,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,46,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1847,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,30,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1848,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,43,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1849,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,37,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1850,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,47,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1851,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,50,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
1852,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,42,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1853,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,66,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
1854,49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,62,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1855,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,27,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1856,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,1,55,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1857,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,56,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1858,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,63,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
1859,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,39,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
1860,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1,30,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1861,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,1,45,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1862,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,46,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3
1863,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,45,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1864,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,29,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1865,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,30,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1866,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,57,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1867,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,1,43,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1868,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,39,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1869,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,32,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1870,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,26,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1871,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,25,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1872,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,29,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1873,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,46,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
1874,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,40,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1875,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,65,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
1876,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,36,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1877,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,60,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1878,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,69,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
1879,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,64,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3
1880,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,50,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1881,22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,31,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1882,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,27,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1883,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,43,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1884,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,46,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
1885,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,60,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1886,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,43,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
1887,33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,28,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1888,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,55,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1889,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,34,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1890,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,54,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1891,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,44,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1892,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,43,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1893,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,1,47,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1894,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,51,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1895,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,1,46,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1896,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,24,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1897,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,33,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1898,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,38,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1899,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,49,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1900,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,37,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1901,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,42,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1902,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,58,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1903,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,71,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1904,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,0,55,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1905,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,37,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1906,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,45,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
1907,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,44,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1908,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,1,57,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1909,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,49,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
1910,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,40,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1911,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,67,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3
1912,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,32,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1913,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,46,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1914,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,63,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1915,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,39,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1916,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,1,58,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
1917,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,65,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1918,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,55,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1919,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,41,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1920,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,30,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
